Filename,Detected_Language,Whisper_Text,CMU_Raw_Text,Text_Similarity,CMU_Raw_Audio,Start_Time,Stop_Time,Source,Emotion
25522[2],en,"Basically, it's about a group of women who annually go on an adventure this year.","['sp' 'basically' ""it's"" 'about' 'a' 'group' 'of' 'women' 'who' 'annually'
 'go' 'on' 'an' 'adventure' 'this' 'year']",0.9454545454545454,25522,25.942,31.382,CMU-MOSEI,neutral
255226[13],en,And then what happens from there is he decides to go consult a psychic and go sort of deal with the whole situation in therapy.,"['sp' 'umm' 'and' 'then' 'uhh' 'sp' 'what' 'happens' 'from' 'there' 'is'
 'he' 'decides' 'to' 'go' 'sp' 'consult' 'a' 'psychic' 'and' 'go' 'sp'
 'sort' 'of' 'deal' 'with' 'sp' 'the' 'sp' 'with' 'sp' 'the' 'stutter'
 'whole' 'situation' 'in' 'therapy' 'sp']",0.8896797153024911,255226,49.878,61.035,CMU-MOSEI,neutral
255226[15],en,"And then from the grave, Eva Lungorri at Parker decides to torture him and try and break them up and everything.","['umm' 'and' 'then' 'uhh' 'from' 'the' 'grave' 'sp' 'eva' 'longoria'
 'parker' 'decides' 'to' 'sp' 'uhh' 'sp' 'torture' 'him' 'and' 'and'
 'stutter' 'try' 'and' 'break' 'sp' 'them' 'up' 'and' 'everything' 'sp'
 'and']",0.8582995951417004,255226,70.511,80.241,CMU-MOSEI,neutral
255408[7],en,So he basically had to push all of his players to play a good nice game.,"['team' 'sp' 'so' 'he' 'basically' 'had' 'to' 'sp' 'push' 'all' 'all'
 'stutter' 'of' 'his' 'players' 'to' 'sp' 'play' 'a' 'good' 'nice' 'game'
 'sp' 'but']",0.8536585365853658,255408,50.676,57.523,CMU-MOSEI,neutral
255852[1],en,"I have from my review today I'll do semi-pro, the Will Ferrell new comedy out in theaters.","['sp' 'uhh' 'for' 'my' 'review' 'today' ""i'll"" 'do' 'semi' 'sp' 'pro'
 'the' 'will' 'sp' 'ferrell' 'new' 'comedy' 'out' 'in' 'sp' 'theaters'
 'sp' 'i' 'caught']",0.851063829787234,255852,3.513,8.764,CMU-MOSEI,neutral
256174[11],en,It was everything you might expect from such a movie.,"['sp' 'it' 'was' 'everything' 'you' 'might' 'expect' 'from' 'such' 'a'
 'movie' 'sp' 'romantic']",0.8717948717948718,256174,21.353,26.114,CMU-MOSEI,neutral
25640[6],en,It didn't really reflect the series as well as everyone thought it should have if you're a fan of the Charlie Zangel's TV series.,"['okay' 'sp' 'it' ""didn't"" 'really' 'umm' 'sp' 'reflect' 'sp' 'the' 'sp'
 'series' 'sp' 'as' 'well' 'as' 'everyone' 'thought' 'it' 'should' 'have'
 'sp' 'if' ""you're"" 'a' 'sp' 'fan' 'of' 'sp' 'the' 'sp' ""charlie's""
 'angels' 'sp' 'tv' 'series' 'sp']",0.9010989010989012,25640,26.302,36.87,CMU-MOSEI,neutral
256935[10],en,"If you know anything about the director, you know he directed Independence Day and He also I believe directed the Patriot","['sp' 'if' 'you' 'know' 'anything' 'about' 'the' 'director' 'you' 'know'
 'he' 'directed' 'independence' 'day' 'sp' 'and' 'sp' 'he' 'also' 'i'
 'believe' 'directed' 'the' 'patriot' 'sp']",0.9344262295081968,256935,8.8612244898,19.1102040816,CMU-MOSEI,neutral
256935[15],en,I will just go pop in and stay watch that a few times and then call it a night.,"['sp' 'i' 'would' 'just' 'go' 'pop' 'independence' 'day' 'sp' '{cg}' 'sp'
 'watch' 'that' 'a' 'few' 'times' 'and' 'then' 'call' 'it' 'a' 'night'
 'sp']",0.8505747126436781,256935,129.965986395,136.403628118,CMU-MOSEI,neutral
256935[21],en,It's about these like people just running around doing pointless stuff that you don't care about.,"['sp' ""it's"" 'sp' 'about' 'these' 'like' 'people' 'just' 'running'
 'around' 'doing' 'sp' 'pointless' 'stuff' 'sp' 'that' 'you' ""don't""
 'care' 'about' 'sp' '{cg}' 'i' 'sp' 'would' 'sp']",0.8878504672897196,256935,41.1079365079,47.7850340136,CMU-MOSEI,neutral
257277[11],en,I thought it was pretty formulaic and just like typical teen melodrome stuff that we've been seeing for the last several years.,"['sp' 'i' 'thought' 'it' 'was' 'pretty' 'formulaic' 'sp' 'and' 'uhh' 'sp'
 'just' 'like' 'typical' 'teen' 'melodrama' 'stuff' 'that' ""we've"" 'been'
 'seeing' 'sp' 'uhh' 'sp' 'for' 'sp' 'the' 'last' 'several' 'years' 'sp'
 'uhh']",0.9111111111111112,257277,32.068,42.537,CMU-MOSEI,neutral
257531[11],en,"This moves about something you rarely, rarely hear about.","['sp' 'uhh' 'this' ""movie's"" 'about' 'something' 'you' 'rarely' 'sp'
 'rarely' 'hear' 'about' 'sp' 'umm']",0.8503937007874016,257531,6.117,10.35,CMU-MOSEI,neutral
257531[14],en,"This is something that goes on with reasonable frequency, especially in eastern Asia.","['sp' 'umm' 'this' 'is' 'something' 'that' 'goes' 'on' 'sp' 'with' 'sp'
 'reasonable' 'frequency' 'sp' 'umm' 'especially' 'in' 'eastern' 'asia'
 'sp']",0.8901098901098901,257531,25.404,31.771,CMU-MOSEI,neutral
257531[15],en,"This boy is taking to a remote village in China, and he kind of receives no support from anywhere. He's kind of triumphant.","['sp' 'umm' 'this' 'boy' 'is' 'taken' 'to' 'a' 'sp' 'remote' 'village'
 'sp' 'in' 'china' 'sp' 'and' 'he' 'kinda' 'really' 'sees' 'no' 'support'
 'from' 'anywhere' ""he's"" 'kind' 'of' 'trapped']",0.8755020080321285,257531,32.059,38.905,CMU-MOSEI,neutral
257534[14],en,But she's forced to flee and she takes up with a different couple.,"['sp' 'but' ""she's"" 'forced' 'to' 'flee' 'sp' 'and' 'she' 'takes' 'up'
 'with' 'a' 'different' 'couple' 'sp']",0.9411764705882352,257534,36.119,40.532,CMU-MOSEI,neutral
257771[5],en,I would rent this one or maybe ask for it for like a holiday present just so I don't have to spend money on it but,"['sp' 'i' 'would' 'rent' 'this' 'one' 'or' 'maybe' 'ask' 'sp' 'for' 'it'
 'sp' 'for' 'like' 'a' 'holiday' 'present' 'just' 'so' 'i' ""don't"" 'have'
 'sp' 'to' 'spend' 'money' 'on' 'it' 'sp' 'but' 'sp']",0.96137339055794,257771,89.947,99.228,CMU-MOSEI,neutral
257771[9],en,"Okay, this movie bothered me a lot just because it was really not historically accurate, but I","['sp' 'okay' 'this' 'movie' 'sp' 'bothered' 'me' 'a' 'lot' 'just'
 'because' 'it' 'was' 'sp' 'really' 'not' 'historically' 'accurate' 'sp'
 'but' 'i']",0.9523809523809524,257771,15.726,22.822,CMU-MOSEI,neutral
259260[19],en,"funny, makes fun of all superhero movies at least for the most part.","['funny' 'makes' 'fun' 'of' 'all' 'sp' 'superhero' 'movies' 'at' 'least'
 'sp' 'for' 'the' 'most' 'part' 'sp']",0.9850746268656716,259260,102.419,108.068,CMU-MOSEI,neutral
261902[17],en,"favorites. There wasn't anything new in terms of comedy, no","['favorites' 'there' ""wasn't"" 'anything' 'new' 'in' 'terms' 'of' 'comedy'
 'no']",0.9491525423728814,261902,136.551,140.025,CMU-MOSEI,neutral
261902[26],en,Martin Lawrence plays a police officer who decides to go on a road trip with his daughter played by Raven Simone to check out colleges.,"['about' 'sp' 'martin' 'lawrence' 'plays' 'a' 'police' 'officer' 'sp'
 'who' 'decides' 'to' 'go' 'on' 'a' 'road' 'trip' 'with' 'his' 'daughter'
 'playing' 'by' 'raven' 'sp' 'to' 'check' 'out' 'colleges' 'sp' 'and']",0.9377289377289376,261902,12.872,23.231,CMU-MOSEI,neutral
261902[28],en,that. So basically the movie revolves around how he tries to keep her away from these kinds of things while they're on the road trip and he definitely is trying to pick out a college that is clean and well-run and not going to lead her astray.,"['that' 'sp' 'so' 'sp' 'basically' 'the' 'movie' 'revolves' 'around' 'how'
 'he' 'tries' 'to' 'keep' 'sp' 'her' 'away' 'from' 'these' 'kinds' 'of'
 'things' 'while' ""they're"" 'on' 'the' 'road' 'sp' 'trip' 'sp' 'and' 'he'
 'definitely' 'is' 'trying' 'to' 'pick' 'out' 'a' 'college' 'sp' 'that'
 'is' 'clean' 'and' 'sp' 'well' 'run' 'sp' 'and' 'not' 'going' 'to' 'lead'
 'her' 'astray' 'sp']",0.9835390946502056,261902,30.831,45.201,CMU-MOSEI,neutral
261902[2],en,movies out and I was actually surprised to see how much she's grown up.,"['movies' 'out' 'and' 'sp' 'i' 'was' 'actually' 'surprised' 'to' 'see'
 'how' 'much' ""she's"" 'grown' 'up' 'sp' 'umm' 'obviously']",0.8789808917197452,261902,52.432,56.356,CMU-MOSEI,neutral
261902[3],en,"Obviously, she's a college age for this movie and I think she does a much better job acting now than she did when she was a kid Maybe understandable a little more training a little more experience. I'll do a lot","['up' 'sp' 'umm' 'obviously' ""she's"" 'of' 'college' 'age' 'for' 'this'
 'movie' 'sp' 'and' 'i' 'think' 'she' 'does' 'a' 'much' 'sp' 'better'
 'job' 'of' 'acting' 'now' 'than' 'she' 'did' 'when' 'she' 'was' 'a' 'kid'
 'sp' 'uhh' 'maybe' 'understandable' 'a' 'little' 'more' 'training' 'a'
 'little' 'more' 'experience' 'could' 'do' 'a' 'lot' 'sp' 'uhh']",0.9140271493212668,261902,55.775,68.189,CMU-MOSEI,neutral
261902[8],en,And so he feeds him to this pig and the pig goes crazy on caffeine.,"['drugs' 'sp' 'and' 'so' 'he' 'feeds' 'them' 'to' 'this' 'pig' 'sp' 'and'
 'the' 'pig' 'goes' 'crazy' 'on' 'caffeine' 'sp' 'so' 'that']",0.8648648648648649,261902,93.419,98.629,CMU-MOSEI,neutral
261902[9],en,"So that was kind of a situational, physical, ha ha ha bit. And that was really cool.","['caffeine' 'sp' 'so' 'that' 'was' 'kind' 'of' 'a' 'situational'
 'physical' 'sp' 'ha' 'ha' 'ha' 'bit' 'and' 'that' 'was' 'sp']",0.8695652173913043,261902,97.889,103.568,CMU-MOSEI,neutral
262165[13],en,I honestly think that they just used a body double for him so that he did not have to be in the same room with anyone else. I think they just...,"['sp' 'i' 'i' 'stutter' 'honestly' 'think' 'that' 'they' 'just' 'used' 'a'
 'body' 'double' 'sp' 'for' 'him' 'sp' 'so' 'that' 'sp' 'he' 'sp' 'did'
 'not' 'have' 'to' 'be' 'in' 'the' 'same' 'room' 'with' 'anyone' 'else'
 'and' 'i' 'think' 'they' 'just']",0.9169435215946844,262165,132.021,139.886,CMU-MOSEI,neutral
264446[12],en,"If you have an independent or unaffiliated theater near you, this is where you're going to find this movie.","['theaters' 'sp' 'if' 'you' 'have' 'an' 'independent' 'or' 'unaffiliated'
 'sp' 'theater' 'near' 'you' 'this' 'is' 'where' ""you're"" 'going' 'to'
 'find' 'this' 'movie' 'sp']",0.9327354260089686,264446,14.109,19.589,CMU-MOSEI,neutral
264446[15],en,"Obviously, you're going to see a bunch of good looking guys in various states of undress, but not any graphics, sexual depictions or anything like that.","['sp' 'umm' 'obviously' ""you're"" 'going' 'to' 'see' 'a' 'bunch' 'of'
 'good' 'looking' 'guys' 'in' 'in' 'various' 'states' 'of' 'undress' 'but'
 'not' 'any' 'sp' 'you' 'know' 'graphic' 'sexual' 'depictions' 'or'
 'anything' 'like' 'that' 'sp']",0.91875,264446,137.848,146.71,CMU-MOSEI,neutral
264446[17],en,"minority. So it's interesting to see not only are they gay and starting to deal with that with each other, they're also, you know, the race issue comes into play a couple of times as well.","['minority' 'sp' 'so' ""it's"" 'interesting' 'to' 'see' 'sp' 'not' 'only'
 'are' 'they' 'gay' 'and' 'struggling' 'to' 'deal' 'with' 'sp' 'that' 'sp'
 'with' 'sp' 'each' 'other' 'sp' ""they're"" 'also' 'uhh' 'sp' 'you' 'know'
 'the' 'race' 'issue' 'comes' 'into' 'play' 'a' 'couple' 'sp' 'of' 'times'
 'as' 'well' 'sp' 'so' ""there's""]",0.9164556962025316,264446,152.355,162.135,CMU-MOSEI,neutral
264446[1],en,This is a more independent film so many of you won't be able to find it at your major theaters.,"['sp' 'uhh' 'this' 'is' 'a' 'more' 'independent' 'film' 'so' 'many' 'of'
 'you' ""won't"" 'be' 'able' 'to' 'sp' 'find' 'it' 'at' 'your' 'major'
 'theaters' 'sp' 'if' 'you']",0.9073170731707316,264446,9.42,14.79,CMU-MOSEI,neutral
264446[31],en,but you will notice the main actor is just kind of not flowing very well together.,"['bored' 'sp' 'but' 'you' 'will' 'notice' 'the' 'main' 'actors' 'just'
 'kinda' 'not' 'sp' 'flowing' 'very' 'well' 'together' 'sp']",0.9454545454545454,264446,219.542,224.533,CMU-MOSEI,neutral
264446[32],en,I haven't seen any other movies with either of them in it so I don't know what they're normally like. I don't know,"['sp' 'uhh' 'i' ""haven't"" 'seen' 'any' 'other' 'movies' 'with' 'either'
 'of' 'them' 'in' 'it' 'so' 'i' ""don't"" 'know' 'what' ""they're"" 'normally'
 'like' 'i' ""don't"" 'know']",0.9090909090909092,264446,224.122,228.893,CMU-MOSEI,neutral
264446[40],en,in the theater. Rent this one. There's nothing.,"['this' 'in' 'theater' 'rent' 'this' 'one' ""there's"" 'nothing']",0.8723404255319149,264446,252.827,254.545,CMU-MOSEI,neutral
264446[43],en,"If you don't like a movie, if you don't like the homosexual issue, obviously this isn't going to be a movie for you.","['sp' 'umm' 'if' 'you' ""don't"" 'like' 'gay' 'sp' 'movies' 'if' 'you'
 ""don't"" 'like' 'the' 'homosexual' 'issue' 'obviously' 'this' ""isn't""
 'gonna' 'be' 'a' 'movie' 'for' 'you' 'sp']",0.8979591836734694,264446,258.215,264.413,CMU-MOSEI,neutral
264446[45],en,It starts out where one of the guys is kind of macho man.,"['work' 'sp' 'it' 'starts' 'out' 'where' 'one' 'of' 'the' 'guys' 'is'
 'kinda' 'macho' 'man' ""he's""]",0.8709677419354839,264446,28.686,33.138,CMU-MOSEI,neutral
264446[47],en,guys he sleeps around a lot he's never been,"['guys' 'he' 'sleeps' 'around' 'a' 'lot' ""he's"" 'never' 'been']",0.9772727272727272,264446,34.653,36.86,CMU-MOSEI,neutral
264446[5],en,"He's all about lovey-dovey, commitment, relationship, and the two end up following a love together.","['opposite' ""he's"" 'you' 'know' 'all' 'about' 'dovey' 'commitment'
 'relationship' 'sp' 'and' 'the' 'two' 'end' 'up' 'falling' 'in' 'love'
 'together' 'sp']",0.8792270531400966,264446,51.125,57.673,CMU-MOSEI,neutral
264446[6],en,The story is mostly about how they try to deal with being in a monogamous relationship when the one guy kind of isn't very used to that.,"['sp' 'umm' 'the' 'story' 'is' 'sp' 'mostly' 'about' 'sp' 'how' 'they'
 'try' 'to' 'deal' 'with' 'sp' 'being' 'in' 'a' 'monogamous'
 'relationship' 'sp' 'uhh' 'when' 'the' 'one' 'guy' 'kinda' ""isn't"" 'very'
 'used' 'to' 'that' 'sp' 'it']",0.9263157894736842,264446,57.82,68.877,CMU-MOSEI,neutral
264446[8],en,"While the homosexual aspect is kind of brought up in this movie and it is influenced by the mainstream, most of the movie focuses just on the two guys' relationship and how they try to make it work.","['umm' 'sp' 'while' 'while' 'stutter' 'the' 'homosexual' 'aspect' 'is'
 'kind' 'of' 'brought' 'up' 'in' 'this' 'movie' 'and' 'it' 'it' 'stutter'
 'sp' 'is' 'influenced' 'umm' 'by' 'the' 'mainstream' 'sp' 'most' 'of'
 'the' 'movie' 'focuses' 'sp' 'just' 'on' 'the' 'two' ""guys'""
 'relationship' 'and' 'how' 'they' 'try' 'to' 'make' 'it' 'work' 'sp' 'it']",0.9006928406466512,264446,81.396,95.467,CMU-MOSEI,neutral
266366[15],en,anymore. He's somewhere in the central America hiding away from the army because they still want him.,"['anymore' ""he's"" 'somewhere' 'in' 'central' 'america' 'hiding' 'away'
 'from' 'the' 'army' 'because' 'they' 'still' 'want' 'him' 'sp']",0.9494949494949496,266366,62.35,67.45,CMU-MOSEI,neutral
266791[20],en,The beginning of the film where the construction workers start to kill themselves towards the very beginning of the film. That was the first real sign of trouble for me was the acting by the lead construction worker.,"['sp' 'the' 'beginning' 'of' 'the' 'film' 'sp' 'where' 'the'
 'construction' 'workers' 'start' 'sp' 'to' 'sp' 'kill' 'themselves'
 ""it's"" 'sp' 'towards' 'the' 'very' 'beginning' 'of' 'the' 'film' 'sp'
 'uhh' 'that' 'was' 'the' 'first' 'real' 'sign' 'of' 'trouble' 'for' 'me'
 'sp' 'was' 'the' 'acting' 'by' 'the' 'lead' 'construction' 'worker' 'sp']",0.9506726457399104,266791,173.677,186.979,CMU-MOSEI,neutral
266852[12],en,This movie just released this week and it's been directed by Edmund Shum.,"['umm' 'this' 'movie' 'just' 'released' 'this' 'week' 'and' ""it's"" 'been'
 'directed' 'by' 'm' 'night' 'and']",0.8874172185430463,266852,7.834,13.762,CMU-MOSEI,neutral
266852[14],en,"And then after sometime like 3 Koma, they have shown that this guy is letting his regular life and then the same thing happens in some other place.","['sp' 'and' 'sp' 'then' 'sp' 'after' 'sometime' 'like' 'show' 'up' 'sp'
 'that' 'this' ""guy's"" 'letting' 'his' 'umm' 'regular' 'life' 'sp' 'and'
 'then' 'the' 'same' 'thing' 'happens' 'some' 'other' 'place' 'sp' 'umm']",0.8881118881118881,266852,164.408,176.882,CMU-MOSEI,neutral
266852[6],en,and use the main leading character,['sp' 'and' 'he' 'is' 'the' 'main' 'leading' 'character' 'sp' 'umm'],0.8831168831168831,266852,89.578,92.823,CMU-MOSEI,neutral
266852[7],en,In this movie he is shown as a science teacher and to this point of amusement that he found that something strange is happening all around the North East coast of the country.,"['sp' 'in' 'this' 'movie' 'he' 'is' 'shown' 'as' 'a' 'science' 'teacher'
 'and' 'sp' 'to' 'his' 'point' 'of' 'the' 'stutter' 'sp' 'amusement'
 'that' 'umm' 'sp' 'he' 'found' 'that' 'something' 'strange' 'is'
 'happening' 'all' 'around' 'the' 'northeast' 'umm' 'coast' 'of' 'the'
 'country' 'sp']",0.9243243243243244,266852,93.559,110.473,CMU-MOSEI,neutral
267252[2],en,because like just something in the like air or something,"['crazy' 'sp' 'because' 'like' 'sp' 'just' 'something' 'in' 'the' 'sp'
 'like' 'air' 'or' 'something' 'sp' 'so']",0.9256198347107438,267252,67.448,71.581,CMU-MOSEI,neutral
267466[2],en,In typical foreign film fashion it was all about character development and all about the background story and getting to know people.,"['sp' 'umm' 'in' 'typical' 'foreign' 'film' 'fashion' 'it' 'was' 'all'
 'about' 'character' 'development' 'and' 'sp' 'all' 'about' 'the'
 'background' 'story' 'and' 'getting' 'to' 'know' 'people' 'sp' 'and']",0.9492753623188406,267466,31.799,39.224,CMU-MOSEI,neutral
267466[36],en,enjoyed. I really got into the storyline and really felt part of these characters.,"['enjoyed' 'i' 'really' 'got' 'into' 'the' 'story' 'line' 'and' 'really'
 'felt' 'part' 'of' 'these' 'characters' 'sp' 'but']",0.9461077844311376,267466,210.922,215.454,CMU-MOSEI,neutral
267466[6],en,So he's all whipped up about that and all of a sudden the scandal breaks loose and Frank goes forced to flee his country. He has to leave.,"['crazy' 'sp' 'so' ""he's"" 'all' 'whipped' 'up' 'about' 'that' 'and' 'all'
 'of' 'a' 'sudden' 'this' 'scandal' 'breaks' 'loose' 'and' 'sp' ""franco's""
 'forced' 'to' 'flee' 'his' 'country' 'he' 'has' 'to' 'leave']",0.908450704225352,267466,64.794,72.349,CMU-MOSEI,neutral
267799[15],en,"and it just drives people insane that makes them want to just, you know, wake out and start killing each other.","['lines' 'sp' 'and' 'uhh' 'it' 'just' 'drives' 'people' 'insane' 'it'
 'uhh' 'sp' 'makes' 'them' 'want' 'to' 'just' 'sp' 'you' 'know' 'wig'
 'out' 'and' 'start' 'killing' 'each' 'other' 'sp']",0.9043478260869564,267799,31.121,37.289,CMU-MOSEI,neutral
267799[18],en,and it felt really solid and it was going to be a good movie.,"['sp' 'and' 'it' 'just' 'it' 'felt' 'really' 'solid' 'and' 'like' 'it'
 'was' 'going' 'to' 'be' 'a' 'good' 'movie' 'sp' 'and']",0.851063829787234,267799,45.937,50.13,CMU-MOSEI,neutral
270416[11],en,It's got a few others in there that you will probably have heard about and Usually when a movie has a lot of different people in it That you know about it's usually not gonna be very good and this one wasn't Mike Myers,"['simpson' 'sp' ""it's"" 'got' 'a' 'few' 'others' 'in' 'there' 'uhh' 'sp'
 'that' 'you' 'will' 'probably' 'have' 'heard' 'about' 'sp' 'and'
 'usually' 'when' 'a' 'movie' 'has' 'a' 'lot' 'of' 'different' 'people'
 'in' 'it' 'sp' 'that' 'you' 'know' 'about' ""it's"" 'usually' 'not' 'gonna'
 'be' 'very' 'good' 'sp' 'and' 'this' 'one' ""wasn't"" 'mike' 'myers']",0.9383259911894272,270416,23.658,41.06,CMU-MOSEI,neutral
270628[10],en,"And I think that, like the movie says, ripples out and affects the rest of the cast as well.","['respect' 'sp' 'and' 'i' 'think' 'that' 'like' 'the' 'movie' 'says'
 'ripples' 'out' 'and' 'affects' 'the' 'rest' 'of' 'the' 'cast' 'as'
 'well' 'sp' 'umm']",0.9015544041450776,270628,120.757,126.476,CMU-MOSEI,neutral
270628[32],en,And the idea is that these changes kind of ripple out and affect all aspects of his life and lead to new things.,"['downhill' 'sp' 'and' 'the' 'idea' 'is' 'that' 'these' 'changes' 'kind'
 'of' 'ripple' 'out' 'sp' 'and' 'affect' 'all' 'aspects' 'of' 'his' 'life'
 'sp' 'and' 'lead' 'to' 'new' 'things' 'so' 'just']",0.9166666666666666,270628,36.069,45.181,CMU-MOSEI,neutral
271594[10],en,"You know, it's sort of clever. You're like, oh well, I can take like vaguely historical things and sort of thread it together to be something junky.","['sp' 'you' 'know' ""it's"" ""it's"" 'stutter' 'sort' 'of' 'clever' ""you're""
 'like' 'oh' 'well' 'i' 'can' 'take' 'like' 'vaguely' 'historical'
 'things' 'and' 'sort' 'of' 'sp' 'thread' 'it' 'together' 'to' 'be'
 'something' 'umm' 'junky' 'sp']",0.8805031446540881,271594,82.025,92.104,CMU-MOSEI,neutral
